2.0,79.0,222.0,335.0,684.0,0.49,60.0,163.0,0.368,60.0,163.0,0.368,0.534,214.0,298.0,0.718,58.0,132.0,416.0,232.0,51.0,63.0,227.0,219.0,944.0,0.572,0.238,0.436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.6,-1.0,0.0
2.0,83.0,245.0,680.0,1370.0,0.496,64.0,191.0,0.335,64.0,191.0,0.335,0.52,587.0,755.0,0.777,94.0,183.0,924.0,158.0,113.0,126.0,284.0,274.0,2011.0,0.582,0.139,0.551,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.1,-1.0,0.0
0.0,84.0,220.0,252.0,430.0,0.586,0.0,2.0,0.0,0.0,2.0,0.0,0.586,120.0,200.0,0.6,66.0,103.0,297.0,24.0,11.0,128.0,101.0,141.0,624.0,0.594,0.005,0.465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.1,-1.0,0.0
0.0,81.0,242.0,544.0,1150.0,0.473,26.0,71.0,0.366,26.0,71.0,0.366,0.484,292.0,407.0,0.717,80.0,208.0,748.0,111.0,80.0,104.0,195.0,255.0,1406.0,0.523,0.062,0.354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.7,-1.0,0.0
0.0,82.0,245.0,441.0,651.0,0.677,12.0,34.0,0.353,12.0,34.0,0.353,0.687,193.0,357.0,0.541,107.0,196.0,540.0,133.0,64.0,102.0,152.0,161.0,1087.0,0.662,0.052,0.548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.7,-1.0,0.0
0.0,84.0,255.0,262.0,428.0,0.612,12.0,27.0,0.444,12.0,27.0,0.444,0.626,249.0,348.0,0.716,92.0,173.0,484.0,55.0,34.0,89.0,108.0,162.0,785.0,0.662,0.063,0.813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.6,-1.0,0.0
0.0,81.0,253.0,138.0,235.0,0.587,0.0,1.0,0.0,0.0,1.0,0.0,0.587,80.0,126.0,0.635,101.0,120.0,221.0,34.0,24.0,22.0,53.0,60.0,356.0,0.604,0.004,0.536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.2,-1.0,1.0
0.0,84.0,268.0,541.0,849.0,0.637,0.0,0.0,-1.0,0.0,0.0,-1.0,0.637,329.0,557.0,0.591,105.0,137.0,839.0,118.0,47.0,304.0,200.0,301.0,1411.0,0.634,0.0,0.656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.4,-1.0,0.0
1.0,76.0,194.0,479.0,1055.0,0.454,111.0,302.0,0.368,111.0,302.0,0.368,0.507,221.0,273.0,0.81,41.0,160.0,399.0,210.0,121.0,27.0,169.0,138.0,1290.0,0.544,0.286,0.259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.5,-1.0,0.0
1.0,78.0,200.0,674.0,1711.0,0.394,133.0,475.0,0.28,133.0,475.0,0.28,0.433,511.0,720.0,0.71,101.0,141.0,976.0,369.0,197.0,67.0,238.0,149.0,1992.0,0.485,0.278,0.421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.8,-1.0,0.0
